InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
575607,21055,TOOL BOX SOFT TOY ,1,2011-11-10 12:37:00,16.63,14096,United Kingdom,16.63
580504,22908,PACK OF 20 NAPKINS RED APPLES,1,2011-12-04 13:32:00,0.85,17936,United Kingdom,0.85
565441,23398,HANGING HEART BONHEUR,6,2011-09-04 14:08:00,0.85,13240,United Kingdom,5.1
541111,22961,JAM MAKING SET PRINTED,12,2011-01-13 15:13:00,1.45,15687,United Kingdom,17.4
573195,21934,SKULL SHOULDER BAG,10,2011-10-28 11:40:00,1.65,12432,Norway,16.5
577026,23084,RABBIT NIGHT LIGHT,10,2011-11-17 12:55:00,2.08,17237,United Kingdom,20.8
537640,22738,RIBBON REEL SNOWY VILLAGE,2,2010-12-07 15:31:00,4.21,15281,United Kingdom,8.42
580276,22547,MINI JIGSAW DINOSAUR ,5,2011-12-02 12:59:00,0.19,16426,United Kingdom,0.95
580904,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,2011-12-06 12:59:00,0.83,15311,United Kingdom,9.959999999999999
563110,84692,BOX OF 24 COCKTAIL PARASOLS,25,2011-08-12 11:07:00,0.42,14849,United Kingdom,10.5
551337,23136,IVORY WIRE SWEETHEART LETTER TRAY,2,2011-04-27 16:54:00,3.75,16418,United Kingdom,7.5
555207,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-06-01 12:19:00,1.25,16818,United Kingdom,15.0
542217,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,18,2011-01-26 12:36:00,1.25,14606,United Kingdom,22.5
570672,22902,TOTE BAG I LOVE LONDON,12,2011-10-11 14:52:00,2.1,12536,France,25.200000000000003
539464,21690,SILVER  CANDLEPOT JARDIN ,1,2010-12-19 11:35:00,3.75,17913,United Kingdom,3.75
577106,22899,CHILDREN'S APRON DOLLY GIRL ,2,2011-11-17 17:18:00,2.1,14456,United Kingdom,4.2
567546,21326,AGED GLASS SILVER T-LIGHT HOLDER,144,2011-09-21 10:39:00,0.55,16525,United Kingdom,79.2
547380,47599A,PINK PARTY BAGS,5,2011-03-22 15:20:00,2.1,16809,United Kingdom,10.5
554512,21949,SET OF 6 STRAWBERRY CHOPSTICKS,2,2011-05-24 15:54:00,2.46,15281,United Kingdom,4.92
553752,72741,GRAND CHOCOLATECANDLE,9,2011-05-19 10:20:00,1.45,14896,United Kingdom,13.049999999999999
562560,22424,ENAMEL BREAD BIN CREAM,2,2011-08-05 17:12:00,12.75,14156,EIRE,25.5
579456,23287,RED VINTAGE SPOT BEAKER,1,2011-11-29 14:20:00,0.85,13428,United Kingdom,0.85
538011,22567,20 DOLLY PEGS RETROSPOT,2,2010-12-09 12:24:00,1.25,14896,United Kingdom,2.5
576779,20992,JAZZ HEARTS PURSE NOTEBOOK,8,2011-11-16 13:25:00,0.39,14554,United Kingdom,3.12
579103,22906,12 MESSAGE CARDS WITH ENVELOPES,2,2011-11-28 11:39:00,1.65,18041,United Kingdom,3.3
570258,15060b,FAIRY CAKE DESIGN UMBRELLA,1,2011-10-10 09:56:00,8.29,15281,United Kingdom,8.29
569246,21981,PACK OF 12 WOODLAND TISSUES ,1,2011-10-03 09:57:00,0.83,14096,United Kingdom,0.83
540096,22473,TV DINNER TRAY VINTAGE PAISLEY,16,2011-01-04 15:43:00,1.95,13253,United Kingdom,31.2
539252,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,12,2010-12-16 14:17:00,0.85,17744,United Kingdom,10.2
537381,22865,HAND WARMER OWL DESIGN,10,2010-12-06 13:13:00,2.1,14667,United Kingdom,21.0
569672,21523,DOORMAT FANCY FONT HOME SWEET HOME,1,2011-10-05 13:58:00,8.25,17841,United Kingdom,8.25
543201,84378,SET OF 3 HEART COOKIE CUTTERS,4,2011-02-04 13:03:00,3.29,15281,United Kingdom,13.16
571934,23329,DECORATIVE WICKER HEART LARGE,12,2011-10-20 08:21:00,1.65,16170,United Kingdom,19.799999999999997
561911,22487,WHITE WOOD GARDEN PLANT LADDER,2,2011-08-01 10:26:00,9.95,12534,Germany,19.9
547195,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-03-21 12:42:00,1.45,17204,United Kingdom,17.4
549250,22418,10 COLOUR SPACEBOY PEN,12,2011-04-07 12:10:00,0.85,14446,United Kingdom,10.2
577106,23365,SET 12 COLOUR PENCILS LOVE LONDON,3,2011-11-17 17:18:00,0.65,14456,United Kingdom,1.9500000000000002
571406,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-10-17 12:12:00,2.95,13871,United Kingdom,17.700000000000003
546017,21034,REX CASH+CARRY JUMBO SHOPPER,2,2011-03-08 17:23:00,0.95,14507,United Kingdom,1.9
580360,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,2011-12-02 16:14:00,5.95,14493,United Kingdom,17.85
577822,20723,STRAWBERRY CHARLOTTE BAG,100,2011-11-22 09:34:00,0.72,14607,United Kingdom,72.0
573376,23489,VINTAGE BELLS GARLAND,4,2011-10-30 13:50:00,2.89,13617,United Kingdom,11.56
570796,23367,SET 12 COLOUR PENCILS SPACEBOY ,3,2011-10-12 12:19:00,0.65,16241,United Kingdom,1.9500000000000002
551561,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-05-03 10:49:00,2.1,17422,United Kingdom,12.600000000000001
567294,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-09-19 12:06:00,2.95,13774,United Kingdom,17.700000000000003
566914,23300,GARDENERS KNEELING PAD CUP OF TEA ,3,2011-09-15 14:08:00,1.65,15466,United Kingdom,4.949999999999999
547971,21328,BALLOONS  WRITING SET ,2,2011-03-28 16:37:00,1.65,17917,United Kingdom,3.3
551966,22629,SPACEBOY LUNCH BOX ,4,2011-05-05 13:14:00,1.95,15356,United Kingdom,7.8
574050,23084,RABBIT NIGHT LIGHT,6,2011-11-02 13:41:00,2.08,13904,United Kingdom,12.48
554261,23100,SILVER BELLS TABLE DECORATION,2,2011-05-23 12:32:00,1.25,16033,United Kingdom,2.5
552857,21933,PINK VINTAGE PAISLEY PICNIC BAG,3,2011-05-11 15:34:00,2.46,15281,United Kingdom,7.38
566917,22114,HOT WATER BOTTLE TEA AND SYMPATHY,12,2011-09-15 14:37:00,4.25,18259,United Kingdom,51.0
559693,35923,CANDY HEART HANGING DECORATION,3,2011-07-11 16:21:00,0.83,15281,United Kingdom,2.4899999999999998
569246,22621,TRADITIONAL KNITTING NANCY,4,2011-10-03 09:57:00,3.29,14096,United Kingdom,13.16
577853,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-11-22 11:13:00,4.95,13681,United Kingdom,4.95
571716,23366,SET 12 COLOURING PENCILS DOILY,1,2011-10-18 17:05:00,1.25,15281,United Kingdom,1.25
570113,21708,FOLDING UMBRELLA CREAM POLKADOT,36,2011-10-07 12:31:00,4.95,15874,United Kingdom,178.20000000000002
581492,22329,ROUND CONTAINER SET OF 5 RETROSPOT,2,2011-12-09 10:03:00,3.29,15281,United Kingdom,6.58
580366,23583,LUNCH BAG PAISLEY PARK  ,1,2011-12-02 16:38:00,1.65,15281,United Kingdom,1.65
554441,22274,FELTCRAFT DOLL EMILY,6,2011-05-24 12:22:00,2.95,13213,United Kingdom,17.700000000000003
557118,21718,RED METAL BEACH SPADE ,12,2011-06-16 17:05:00,1.25,14849,United Kingdom,15.0
564516,22090,PAPER BUNTING RETROSPOT,1,2011-08-25 14:45:00,6.63,15281,United Kingdom,6.63
541974,85187,S/12 MINI RABBIT EASTER,3,2011-01-24 14:16:00,1.65,14541,United Kingdom,4.949999999999999
539082,84992,72 SWEETHEART FAIRY CAKE CASES,24,2010-12-16 09:22:00,0.55,13317,United Kingdom,13.200000000000001
578024,23284,DOORMAT KEEP CALM AND COME IN,4,2011-11-22 13:27:00,8.25,12705,Germany,33.0
548610,84926A,WAKE UP COCKEREL TILE COASTER,4,2011-04-01 11:28:00,1.25,15860,United Kingdom,5.0
545079,20969,RED FLORAL FELTCRAFT SHOULDER BAG,1,2011-02-28 10:30:00,3.75,18283,United Kingdom,3.75
552711,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-05-11 08:32:00,3.95,16143,United Kingdom,15.8
552229,35004B,SET OF 3 BLACK FLYING DUCKS,1,2011-05-06 15:40:00,5.79,15281,United Kingdom,5.79
537022,22809,SET OF 6 T-LIGHTS SANTA,6,2010-12-03 15:45:00,2.95,12725,Italy,17.700000000000003
570113,21915,RED  HARMONICA IN BOX ,48,2011-10-07 12:31:00,1.25,15874,United Kingdom,60.0
537240,22356,CHARLOTTE BAG PINK POLKADOT,11,2010-12-06 10:08:00,1.66,15281,United Kingdom,18.259999999999998
555324,22196,SMALL HEART MEASURING SPOONS,1,2011-06-02 11:02:00,1.63,15281,United Kingdom,1.63
574076,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,20,2011-11-02 15:38:00,0.83,15281,United Kingdom,16.599999999999998
554065,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,12,2011-05-22 10:39:00,1.65,18287,United Kingdom,19.799999999999997
538659,22464,HANGING METAL HEART LANTERN,12,2010-12-13 15:36:00,1.65,14625,United Kingdom,19.799999999999997
541219,85180A,RED HEARTS LIGHT CHAIN ,1,2011-01-14 14:06:00,2.46,15281,United Kingdom,2.46
551822,21231,SWEETHEART CERAMIC TRINKET BOX,8,2011-05-04 12:26:00,1.25,13524,United Kingdom,10.0
560549,84997D,CHILDRENS CUTLERY POLKADOT PINK,72,2011-07-19 12:43:00,3.75,12664,Finland,270.0
574866,23005,TRAVEL CARD WALLET I LOVE LONDON,5,2011-11-07 12:34:00,0.42,12748,United Kingdom,2.1
553932,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-05-20 10:29:00,4.95,15768,United Kingdom,14.850000000000001
578033,22942,CHRISTMAS LIGHTS 10 SANTAS ,4,2011-11-22 13:42:00,8.5,12656,France,34.0
564820,22494,EMERGENCY FIRST AID TIN ,1,2011-08-30 12:16:00,2.46,15281,United Kingdom,2.46
558885,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-07-04 15:10:00,1.25,13267,United Kingdom,30.0
572311,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,6,2011-10-23 15:45:00,1.25,14035,United Kingdom,7.5
554094,21469,POLKA DOT RAFFIA FOOD COVER,1,2011-05-22 12:49:00,3.75,15716,United Kingdom,3.75
560863,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-07-21 13:53:00,0.95,12748,United Kingdom,0.95
550208,22089,PAPER BUNTING VINTAGE PAISLEY,1,2011-04-15 10:39:00,4.13,15281,United Kingdom,4.13
561217,22147,FELTCRAFT BUTTERFLY HEARTS,2,2011-07-25 17:09:00,3.29,15281,United Kingdom,6.58
550462,21931,JUMBO STORAGE BAG SUKI,10,2011-04-18 13:22:00,2.08,16458,United Kingdom,20.8
564372,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-08-25 09:55:00,1.65,12714,France,19.799999999999997
549115,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-04-06 12:41:00,2.55,13098,United Kingdom,81.6
542268,22029,SPACEBOY BIRTHDAY CARD,12,2011-01-27 08:30:00,0.42,15358,United Kingdom,5.04
574074,23203,JUMBO BAG VINTAGE DOILY ,5,2011-11-02 15:33:00,4.13,15281,United Kingdom,20.65
541564,21467,CHERRY CROCHET FOOD COVER,1,2011-01-19 11:38:00,3.75,16904,United Kingdom,3.75
575136,23320,GIANT 50'S CHRISTMAS CRACKER,12,2011-11-08 14:53:00,2.89,15103,United Kingdom,34.68
553890,23091,ZINC HERB GARDEN CONTAINER,2,2011-05-19 16:32:00,12.46,15281,United Kingdom,24.92
580972,22319,HAIRCLIPS FORTIES FABRIC ASSORTED,36,2011-12-06 15:10:00,0.19,15194,United Kingdom,6.84
578541,22071,SMALL WHITE RETROSPOT MUG IN BOX ,6,2011-11-24 15:01:00,3.75,14277,France,22.5
567858,20728,LUNCH BAG CARS BLUE,2,2011-09-22 13:50:00,1.65,16813,United Kingdom,3.3
563428,21503,TOYBOX  WRAP ,25,2011-08-16 11:44:00,0.42,13159,United Kingdom,10.5
566602,79321,CHILLI LIGHTS,1,2011-09-13 16:05:00,12.46,15281,United Kingdom,12.46
543800,22523,CHILDS GARDEN FORK PINK,1,2011-02-13 11:36:00,0.85,17282,United Kingdom,0.85
552614,22919,HERB MARKER MINT,12,2011-05-10 12:51:00,0.65,14849,United Kingdom,7.800000000000001
576339,22672,FRENCH BATHROOM SIGN BLUE METAL,3,2011-11-14 15:27:00,3.29,14096,United Kingdom,9.870000000000001
580730,22406,MONEY BOX KINGS CHOICE DESIGN,1,2011-12-05 17:28:00,2.46,15281,United Kingdom,2.46
571219,23112,PARISIENNE CURIO CABINET,2,2011-10-14 13:35:00,7.5,15601,United Kingdom,15.0
537608,20975,12 PENCILS SMALL TUBE RED RETROSPOT,5,2010-12-07 13:20:00,0.65,15024,United Kingdom,3.25
566864,84596L,BISCUITS SMALL BOWL LIGHT BLUE,1,2011-09-15 12:51:00,0.42,17786,United Kingdom,0.42
578316,22043,CHRISTMAS CARD SCREEN PRINT ,24,2011-11-23 16:43:00,0.19,14189,United Kingdom,4.5600000000000005
552829,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,3,2011-05-11 13:42:00,8.5,12748,United Kingdom,25.5
546423,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-03-13 12:39:00,2.95,14502,United Kingdom,2.95
555508,21260,FIRST AID TIN,6,2011-06-03 16:45:00,3.25,16880,United Kingdom,19.5
544211,22960,JAM MAKING SET WITH JARS,6,2011-02-17 11:05:00,4.25,13018,United Kingdom,25.5
559320,22189,CREAM HEART CARD HOLDER,1,2011-07-07 14:18:00,3.95,13208,United Kingdom,3.95
579560,84997A,CHILDRENS CUTLERY POLKADOT GREEN ,1,2011-11-30 11:31:00,4.15,15039,United Kingdom,4.15
569529,85014B,RED RETROSPOT UMBRELLA,1,2011-10-04 14:55:00,5.95,12512,Israel,5.95
557502,23285,PINK VINTAGE SPOT BEAKER,1,2011-06-20 15:32:00,1.63,15281,United Kingdom,1.63
573002,22630,DOLLY GIRL LUNCH BOX,128,2011-10-27 12:09:00,1.65,14646,Netherlands,211.2
548534,22752,SET 7 BABUSHKA NESTING BOXES,2,2011-03-31 17:28:00,8.5,18172,United Kingdom,17.0
575482,22809,SET OF 6 T-LIGHTS SANTA,3,2011-11-09 16:33:00,2.95,15916,United Kingdom,8.850000000000001
547029,22423,REGENCY CAKESTAND 3 TIER,32,2011-03-20 10:17:00,10.95,15465,United Kingdom,350.4
540026,21947,SET OF 6 HEART CHOPSTICKS,7,2011-01-04 13:25:00,1.28,15281,United Kingdom,8.96
554694,22497,SET OF 2 TINS VINTAGE BATHROOM ,1,2011-05-25 17:06:00,8.29,15281,United Kingdom,8.29
541221,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2011-01-14 14:28:00,8.29,15281,United Kingdom,33.16
546315,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-03-11 08:31:00,0.85,16558,United Kingdom,10.2
549100,21041,RED RETROSPOT OVEN GLOVE DOUBLE,5,2011-04-06 11:14:00,6.63,15281,United Kingdom,33.15
577497,20973,12 PENCIL SMALL TUBE WOODLAND,6,2011-11-20 12:22:00,0.65,17555,United Kingdom,3.9000000000000004
566446,22197,POPCORN HOLDER,150,2011-09-12 15:40:00,1.63,15281,United Kingdom,244.49999999999997
556825,21935,SUKI  SHOULDER BAG,1,2011-06-15 10:24:00,4.13,15281,United Kingdom,4.13
553878,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,2011-05-19 14:56:00,2.75,14733,United Kingdom,66.0
579297,21916,SET 12 RETRO WHITE CHALK STICKS,3,2011-11-29 11:23:00,0.79,15281,United Kingdom,2.37
541963,84050,PINK HEART SHAPE EGG FRYING PAN,2,2011-01-24 13:06:00,1.65,17799,United Kingdom,3.3
575477,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,1,2011-11-09 16:14:00,4.13,15281,United Kingdom,4.13
579508,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-11-29 16:33:00,7.46,15281,United Kingdom,29.84
571257,23343,JUMBO BAG VINTAGE CHRISTMAS ,2,2011-10-14 17:17:00,4.13,15281,United Kingdom,8.26
544597,21112,SWISS ROLL TOWEL PINK  SPOTS,1,2011-02-21 17:42:00,2.95,16014,United Kingdom,2.95
553182,22692,DOORMAT WELCOME TO OUR HOME,20,2011-05-15 12:21:00,6.75,17107,United Kingdom,135.0
540821,22210,WOOD STAMP SET BEST WISHES,2,2011-01-11 13:16:00,1.66,15281,United Kingdom,3.32
573415,21903,MAN FLU METAL SIGN,1,2011-10-30 16:17:00,2.1,13607,United Kingdom,2.1
568696,22469,HEART OF WICKER SMALL,12,2011-09-28 14:56:00,1.65,13842,United Kingdom,19.799999999999997
581219,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,2011-12-08 09:28:00,6.63,15281,United Kingdom,6.63
561190,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-07-25 13:37:00,2.55,17631,United Kingdom,15.299999999999999
544311,22998,TRAVEL CARD WALLET KEEP CALM,1,2011-02-17 14:19:00,0.42,17841,United Kingdom,0.42
541695,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-01-20 18:01:00,1.25,15281,United Kingdom,1.25
578933,48129,DOORMAT TOPIARY,1,2011-11-27 12:47:00,8.25,16923,United Kingdom,8.25
580956,21479,WHITE SKULL HOT WATER BOTTLE ,2,2011-12-06 14:23:00,4.25,17841,United Kingdom,8.5
545324,84459B,YELLOW METAL CHICKEN HEART ,4,2011-03-01 14:58:00,1.49,13110,United Kingdom,5.96
560090,35916C,PINK FELT HANGING HEART W FLOWER,1,2011-07-14 16:46:00,0.63,15281,United Kingdom,0.63
540548,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,12,2011-01-09 16:11:00,2.95,14794,United Kingdom,35.400000000000006
575091,23209,LUNCH BAG VINTAGE DOILY ,10,2011-11-08 14:05:00,1.65,17160,United Kingdom,16.5
546311,84558A,3D DOG PICTURE PLAYING CARDS,1,2011-03-10 17:35:00,2.95,15281,United Kingdom,2.95
549577,22714,CARD BIRTHDAY COWBOY,12,2011-04-11 08:16:00,0.42,14286,United Kingdom,5.04
571284,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,2011-10-16 14:07:00,4.25,14562,United Kingdom,4.25
578325,23200,JUMBO BAG PEARS,1,2011-11-23 17:43:00,2.08,16343,United Kingdom,2.08
540418,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2011-01-07 11:04:00,3.36,15281,United Kingdom,3.36
549958,22084,PAPER CHAIN KIT EMPIRE,5,2011-04-13 13:47:00,2.95,17589,United Kingdom,14.75
567092,22940,FELTCRAFT CHRISTMAS FAIRY,4,2011-09-16 12:48:00,4.25,13196,United Kingdom,17.0
579158,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-11-28 13:53:00,1.25,17188,United Kingdom,15.0
571276,23294,SET OF 6 SNACK LOAF BAKING CASES,8,2011-10-16 12:30:00,0.83,14702,United Kingdom,6.64
543826,21987,PACK OF 6 SKULL PAPER CUPS,5,2011-02-14 09:41:00,1.63,15281,United Kingdom,8.149999999999999
575062,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-11-08 12:30:00,1.25,17651,United Kingdom,15.0
564817,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2011-08-30 12:02:00,10.79,15281,United Kingdom,10.79
551339,21754,HOME BUILDING BLOCK WORD,1,2011-04-27 17:18:00,11.63,15281,United Kingdom,11.63
573897,85035C,ROSE 3 WICK MORRIS BOX CANDLE,12,2011-11-01 14:29:00,1.25,16729,United Kingdom,15.0
563450,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,30,2011-08-16 14:33:00,2.08,16523,United Kingdom,62.400000000000006
580615,22970,LONDON BUS COFFEE MUG,12,2011-12-05 12:05:00,2.55,16873,United Kingdom,30.599999999999998
569216,23209,LUNCH BAG VINTAGE DOILY ,3,2011-10-02 12:41:00,1.65,15555,United Kingdom,4.949999999999999
571241,22959,WRAP CHRISTMAS VILLAGE,25,2011-10-14 14:58:00,0.42,14592,United Kingdom,10.5
538184,22272,FELTCRAFT DOLL MARIA,6,2010-12-10 10:21:00,2.95,17880,United Kingdom,17.700000000000003
550500,22681,FRENCH BLUE METAL DOOR SIGN 6,1,2011-04-18 15:26:00,2.46,15281,United Kingdom,2.46
544802,72232,FENG SHUI PILLAR CANDLE,96,2011-02-23 13:57:00,0.19,13149,United Kingdom,18.240000000000002
578977,90081A,LILY BROOCH AMETHYST COLOUR,2,2011-11-27 15:18:00,4.95,17231,United Kingdom,9.9
572726,22960,JAM MAKING SET WITH JARS,3,2011-10-25 15:19:00,4.25,16056,United Kingdom,12.75
557858,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,1,2011-06-23 11:51:00,2.95,14159,United Kingdom,2.95
559557,84926D,LA PALMIERA TILE COASTER,24,2011-07-11 10:33:00,0.29,17444,Canada,6.959999999999999
556573,21621,VINTAGE UNION JACK BUNTING,6,2011-06-13 13:32:00,8.5,14667,United Kingdom,51.0
570733,23324,RUSTIC STRAWBERRY JAM POT LARGE ,2,2011-10-12 11:33:00,2.08,17190,United Kingdom,4.16
563234,22489,PACK OF 12 TRADITIONAL CRAYONS,24,2011-08-15 08:26:00,0.42,13621,United Kingdom,10.08
567153,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,2011-09-16 16:25:00,3.95,14056,United Kingdom,3.95
540995,20655,QUEEN OF SKIES LUGGAGE TAG,2,2011-01-13 09:30:00,0.83,15281,United Kingdom,1.66
546569,23008,DOLLY GIRL BABY GIFT SET,12,2011-03-15 10:53:00,14.95,14016,EIRE,179.39999999999998
548194,22616,PACK OF 12 LONDON TISSUES ,9,2011-03-29 15:30:00,0.83,15281,United Kingdom,7.47
537773,22386,JUMBO BAG PINK POLKADOT,1,2010-12-08 12:36:00,1.95,16016,United Kingdom,1.95
556459,22091,EMPIRE TISSUE BOX,1,2011-06-10 17:25:00,2.46,15281,United Kingdom,2.46
538093,21452,TOADSTOOL MONEY BOX,6,2010-12-09 14:49:00,2.95,12682,France,17.700000000000003
545060,37413,ICON MUG REVOLUTIONARY,6,2011-02-27 13:47:00,1.25,15547,United Kingdom,7.5
573158,23357,HOT WATER BOTTLE SEX BOMB,4,2011-10-28 08:56:00,4.95,14738,United Kingdom,19.8
568590,23399,HOME SWEET HOME HANGING HEART,12,2011-09-28 10:29:00,0.85,13126,United Kingdom,10.2
574298,22727,ALARM CLOCK BAKELIKE RED ,2,2011-11-03 15:56:00,7.46,15281,United Kingdom,14.92
541104,20663,QUEEN OF THE SKIES HOLIDAY PURSE ,1,2011-01-13 14:29:00,2.46,15281,United Kingdom,2.46
567382,22991,GIRAFFE WOODEN RULER,12,2011-09-20 10:18:00,1.95,16215,United Kingdom,23.4
553134,23199,JUMBO BAG APPLES,10,2011-05-13 12:50:00,1.95,15382,United Kingdom,19.5
550474,22228,BUNNY WOODEN PAINTED WITH BIRD ,1,2011-04-18 13:58:00,1.63,15281,United Kingdom,1.63
574015,23176,ABC TREASURE BOOK BOX ,3,2011-11-02 12:03:00,2.25,15576,United Kingdom,6.75
570862,22946,WOODEN ADVENT CALENDAR CREAM,2,2011-10-12 15:35:00,16.95,17528,United Kingdom,33.9
573992,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,2011-11-02 11:20:00,5.95,15275,United Kingdom,17.85
567461,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,1,2011-09-20 12:31:00,7.5,15281,United Kingdom,7.5
568346,84661B,BLACK SQUARE TABLE CLOCK,1,2011-09-26 15:28:00,4.96,14096,United Kingdom,4.96
537855,21891,TRADITIONAL WOODEN SKIPPING ROPE,1,2010-12-08 15:59:00,1.25,15996,United Kingdom,1.25
555401,23134,LARGE ZINC HEART WALL ORGANISER,4,2011-06-02 17:51:00,7.05,14088,United Kingdom,28.2
541830,47559B,TEA TIME OVEN GLOVE,1,2011-01-21 17:09:00,2.46,15281,United Kingdom,2.46
576840,11001,ASSTD DESIGN RACING CAR PEN,4,2011-11-16 15:23:00,3.29,15281,United Kingdom,13.16
543909,21990,MODERN FLORAL STATIONERY SET,1,2011-02-14 12:32:00,2.46,15281,United Kingdom,2.46
561969,22681,FRENCH BLUE METAL DOOR SIGN 6,2,2011-08-01 13:31:00,1.25,17757,United Kingdom,2.5
546977,21977,PACK OF 60 PINK PAISLEY CAKE CASES,2,2011-03-18 12:08:00,2.08,15281,United Kingdom,4.16
576236,22624,IVORY KITCHEN SCALES,1,2011-11-14 13:31:00,8.5,13755,United Kingdom,8.5
539958,21110,LARGE CAKE TOWEL PINK SPOTS,7,2010-12-23 13:26:00,4.21,15281,United Kingdom,29.47
552526,23060,HEART BEADED TRELLIS DECORATION,1,2011-05-09 16:42:00,2.08,17576,United Kingdom,2.08
539451,22968,ROSE COTTAGE KEEPSAKE BOX ,2,2010-12-17 16:59:00,20.38,15281,United Kingdom,40.76
574656,23099,FRENCH CARRIAGE LANTERN,2,2011-11-06 11:36:00,6.65,16434,United Kingdom,13.3
537387,22794,SWEETHEART WIRE MAGAZINE RACK,2,2010-12-06 13:34:00,7.95,13468,United Kingdom,15.9
538524,21041,RED RETROSPOT OVEN GLOVE DOUBLE,5,2010-12-13 09:35:00,5.91,15281,United Kingdom,29.55
560876,15060B,FAIRY CAKE DESIGN UMBRELLA,4,2011-07-21 15:14:00,3.75,12626,Germany,15.0
568411,22379,RECYCLING BAG RETROSPOT ,5,2011-09-27 10:52:00,4.96,15281,United Kingdom,24.8
569412,23319,BOX OF 6 MINI 50'S CRACKERS,6,2011-10-04 09:51:00,2.49,13650,United Kingdom,14.940000000000001
578147,21592,RETROSPOT CIGAR BOX MATCHES ,2,2011-11-23 11:09:00,1.25,12748,United Kingdom,2.5
577038,22911,PAPER CHAIN KIT LONDON,1,2011-11-17 13:30:00,2.95,14796,United Kingdom,2.95
561325,22979,PANTRY WASHING UP BRUSH,1,2011-07-26 13:46:00,1.45,17596,United Kingdom,1.45
543836,84987,SET OF 36 TEATIME PAPER DOILIES,12,2011-02-14 10:52:00,1.45,15236,United Kingdom,17.4
575985,23394,POSTE FRANCE CUSHION COVER,2,2011-11-13 14:09:00,3.75,17841,United Kingdom,7.5
537823,20723,STRAWBERRY CHARLOTTE BAG,3,2010-12-08 14:25:00,1.66,15281,United Kingdom,4.9799999999999995
541422,22031,BOTANICAL LAVENDER BIRTHDAY CARD,9,2011-01-17 17:48:00,0.42,15281,United Kingdom,3.78
581481,22495,SET OF 2 ROUND TINS CAMEMBERT ,12,2011-12-09 09:07:00,0.79,17490,United Kingdom,9.48
550500,84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,1,2011-04-18 15:26:00,10.79,15281,United Kingdom,10.79
567657,22625,RED KITCHEN SCALES,2,2011-09-21 14:43:00,8.5,12523,France,17.0
536984,21918,SET 12 KIDS COLOUR  CHALK STICKS,1,2010-12-03 14:35:00,0.42,17841,United Kingdom,0.42
564049,22952,60 CAKE CASES VINTAGE CHRISTMAS,1,2011-08-22 13:30:00,0.55,17585,United Kingdom,0.55
540489,48194,DOORMAT HEARTS,1,2011-01-07 16:32:00,7.95,13593,United Kingdom,7.95
556507,22992,REVOLVER WOODEN RULER ,12,2011-06-13 09:55:00,1.95,12567,France,23.4
574076,23367,SET 12 COLOUR PENCILS SPACEBOY ,1,2011-11-02 15:38:00,1.25,15281,United Kingdom,1.25
537614,22633,HAND WARMER UNION JACK,34,2010-12-07 13:29:00,2.1,16904,United Kingdom,71.4
